"";"ent";"con";"n_ren";"p3";"sex";"anios_esc";"fac_tri.x";"ingocup";"e_con";"rama";"c_ocu11c";"tue2";"eda7c";"pre_asa";"medica5c";"ent.1";"hrsocup";"per.x"
"333";12;40304;1;2644;1;17;103;8000;5;4;5;1;5;1;3;12;48;120
"334";12;40339;2;2252;1;17;110;14000;1;4;1;1;4;1;3;12;48;120
"335";12;40354;2;2649;1;9;107;0;5;3;5;1;4;1;3;12;48;120
"336";12;40389;1;2644;1;9;106;8600;5;1;5;1;3;2;1;12;50;120
"337";12;40416;3;2242;1;17;138;0;6;1;1;1;4;1;3;12;50;120
"338";1;40002;1;2644;2;9;124;6880;6;2;5;1;4;1;3;1;0;120
"339";1;40002;3;2644;1;6;124;4730;6;2;5;1;1;2;1;1;40;120
"340";1;40004;3;2252;1;17;179;0;6;2;1;1;2;1;3;1;40;120
"341";1;40005;2;2271;2;16;145;0;6;3;1;1;2;1;3;1;50;120
"342";1;40010;1;2644;1;14;209;0;5;4;5;5;5;0;1;1;40;120
"343";1;40017;1;1621;1;17;126;0;5;4;4;4;4;1;3;1;0;120
"344";1;40025;3;2252;2;17;126;0;6;2;1;1;2;1;3;1;32;120
"345";1;40028;1;1629;1;17;117;0;5;4;4;4;5;1;3;1;0;120
"346";1;40028;2;2271;2;17;117;20000;5;4;1;1;4;1;3;1;0;120
"347";1;40028;1;2622;1;17;117;0;3;4;1;4;5;1;3;1;0;120
"348";1;40031;1;1212;1;16;176;0;5;4;3;1;4;1;4;1;55;120
"349";1;40042;3;2271;2;17;105;0;6;4;1;1;3;1;3;1;36;120
"350";1;40043;1;2640;1;17;152;4600;1;2;5;1;3;1;3;1;48;120
"351";1;40049;2;2253;1;17;124;10000;5;4;1;5;5;0;1;1;15;120
"352";1;40053;4;2211;2;16;138;0;6;2;1;1;2;1;4;1;20;120
"353";1;40056;1;2611;2;12;115;14000;5;4;1;4;5;1;3;1;0;120
"354";1;40062;1;2271;1;18;117;15000;5;4;1;4;4;1;3;1;0;120
"355";1;40063;1;2271;1;16;124;26000;3;4;1;1;3;1;3;1;32;120
"356";1;40065;3;2253;2;16;109;0;6;2;1;1;2;1;3;1;40;120
"357";1;40065;4;2253;2;16;109;0;6;2;1;1;3;1;3;1;40;120
"358";1;40075;1;1512;2;18;122;0;6;4;4;4;5;1;3;1;40;120
"359";1;40075;3;2611;1;17;122;0;6;4;1;4;3;1;3;1;40;120
"360";1;40078;1;2261;1;17;121;0;5;4;1;2;6;0;1;1;40;120
"361";1;40091;3;2271;2;15;126;10000;6;4;1;1;2;1;3;1;40;120
"362";1;40094;1;2271;1;17;119;12000;5;4;1;4;3;1;3;1;40;120
"363";1;40095;1;2253;1;17;126;16500;5;2;1;1;2;1;3;1;48;120
"364";1;40108;2;1512;2;14;141;12500;5;4;4;1;3;1;3;1;50;120
"365";1;40111;1;2643;1;6;128;0;5;4;1;5;5;0;1;1;0;120
"366";1;40112;3;2271;1;17;308;0;6;2;1;1;2;1;3;1;45;120
"367";1;40116;1;2643;1;12;107;0;5;4;1;2;6;0;1;1;57;120
"368";1;40120;1;2271;1;17;121;0;5;4;1;1;4;1;3;1;40;120
"369";1;40125;4;2253;1;17;150;10750;6;2;1;1;3;1;3;1;40;120
"370";1;40129;2;2252;1;17;122;0;6;2;1;1;2;1;3;1;48;120
"371";1;40129;3;1212;2;17;122;0;6;4;3;4;2;1;3;1;40;120
"372";1;40130;1;2622;1;16;145;10000;6;4;1;4;6;1;3;1;40;120
"373";1;40135;2;2271;1;17;151;0;6;4;1;1;3;1;2;1;40;120
"374";1;40143;1;2261;1;17;154;0;5;1;1;1;5;1;3;1;56;120
"375";1;40143;3;2261;1;17;154;0;6;1;1;1;2;1;3;1;55;120
"376";1;40145;2;2212;2;17;115;7600;5;4;1;4;4;1;3;1;40;120
"377";1;40145;1;2643;1;12;115;0;5;4;1;2;5;0;1;1;58;120
"378";1;40146;1;2271;2;18;168;21000;6;4;1;1;3;1;3;1;48;120
"379";1;40146;1;2261;1;17;168;0;5;4;1;4;5;1;3;1;40;120
"380";1;40149;5;2622;1;12;115;6880;1;1;1;1;2;1;3;1;59;120
"381";1;40149;1;2644;1;18;115;3870;1;4;5;2;4;0;1;1;48;120
"382";1;40150;3;2242;1;17;114;0;6;4;1;1;2;1;3;1;60;120
"383";1;40151;2;2261;1;17;110;0;5;4;1;4;5;1;3;1;40;120
"384";1;40154;1;2253;1;18;123;0;5;2;1;1;5;1;3;1;72;120
"385";1;40156;3;2253;1;15;156;0;6;2;1;1;2;1;4;1;40;120
"386";1;40156;3;2241;1;17;156;0;6;1;1;2;5;0;1;1;40;120
"387";1;40156;4;2251;2;17;156;0;4;2;1;1;4;1;3;1;48;120
"388";1;40157;1;2611;1;17;154;14000;5;4;1;4;4;1;3;1;40;120
"389";1;40157;2;2271;2;17;154;15000;5;4;1;4;4;1;3;1;40;120
"390";1;40157;2;1629;2;17;154;6800;1;4;4;4;3;1;3;1;40;120
"391";1;40159;1;2612;1;12;120;0;5;2;1;1;4;1;3;1;48;120
"392";1;40166;1;2644;1;12;114;6880;1;4;5;2;3;0;1;1;48;120
"393";1;40173;2;2242;1;17;123;0;6;2;1;2;2;1;3;1;38;120
"394";1;40173;1;2271;1;17;123;24000;5;4;1;1;3;1;3;1;40;120
"395";1;40173;2;2271;2;17;123;10000;5;4;1;4;3;1;3;1;40;120
"396";1;40175;1;2271;1;17;126;11800;5;4;1;4;4;1;3;1;40;120
"397";1;40182;1;2271;1;18;132;0;5;4;1;5;4;0;1;1;56;120
"398";1;40182;2;2212;2;16;132;12000;5;4;1;4;3;1;3;1;40;120
"399";1;40184;1;2271;1;17;141;13000;5;4;1;4;4;1;3;1;40;120
"400";1;40185;1;2621;1;10;167;10000;5;2;1;1;4;1;3;1;56;120
"401";1;40186;3;2271;2;17;156;0;6;4;1;4;3;1;3;1;40;120
"402";1;40187;1;2261;1;17;114;21500;5;1;1;1;2;1;3;1;54;120
"403";1;40188;3;2253;1;17;126;17200;6;2;1;1;2;1;3;1;56;120
"404";1;40188;4;2253;2;17;126;9460;6;2;1;1;2;1;3;1;48;120
"405";1;40194;2;2271;2;17;125;12000;5;4;1;4;5;1;3;1;36;120
"406";1;40197;1;2271;1;16;116;36000;5;4;1;1;3;1;3;1;32;120
"407";1;40199;2;2271;1;16;134;35000;6;4;1;1;3;1;3;1;40;120
"408";1;40201;2;2271;1;17;162;0;6;4;1;2;2;3;2;1;32;120
"409";1;40203;2;2261;1;18;140;0;5;1;1;1;4;1;3;1;55;120
"410";1;40204;1;2643;1;12;116;0;5;2;1;1;3;1;3;1;36;120
"411";1;40204;3;2644;1;12;116;5590;6;2;5;2;2;1;3;1;41;120
"412";1;40208;2;1512;2;17;135;0;5;4;4;4;4;1;3;1;58;120
"413";1;40209;3;2253;2;17;110;9000;6;2;1;1;3;1;3;1;40;120
"414";1;40215;1;2644;1;12;156;8000;1;1;5;2;5;0;1;1;58;120
"415";1;40224;2;1512;2;12;120;0;5;4;4;1;4;1;3;1;47;120
"416";1;40225;2;2212;2;17;149;0;5;4;1;4;3;1;3;1;32;120
"417";1;40228;2;2271;2;17;114;30000;5;4;1;1;3;2;1;1;40;120
"418";1;40229;3;2271;1;17;120;18000;6;4;1;1;3;1;3;1;45;120
"419";1;40233;1;2611;2;12;129;12000;6;4;1;4;4;1;3;1;40;120
"420";1;40233;3;2271;1;17;129;0;6;4;1;4;4;1;3;1;60;120
"421";1;40236;7;2271;2;16;122;0;6;2;1;1;2;1;3;1;60;120
"422";1;40236;5;2271;1;17;122;17000;5;3;1;1;3;1;3;1;60;120
"423";1;40240;2;2644;1;11;117;6000;3;3;5;1;3;1;3;1;54;120
"424";1;40245;1;2252;1;17;145;0;5;2;1;1;5;1;3;1;60;120
"425";1;40245;2;2212;2;17;145;12000;1;4;1;4;4;1;3;1;40;120
"426";1;40250;1;2261;1;17;113;0;5;1;1;1;5;1;4;1;48;120
"427";1;40253;1;2622;1;17;116;0;5;4;1;2;4;0;1;1;48;120
"428";1;40253;1;2271;1;16;116;0;5;4;1;4;4;1;3;1;40;120
"429";1;40255;3;2271;1;17;122;0;6;4;1;4;3;1;3;1;40;120
"430";1;40256;2;2622;2;12;114;12000;1;4;1;4;3;1;3;1;37;120
"431";1;40263;1;2644;1;14;117;10000;5;4;5;1;2;1;3;1;48;120
"432";1;40266;1;2271;1;18;141;0;5;4;1;2;6;0;1;1;60;120
"433";1;40269;1;2622;1;16;124;12000;5;4;1;4;4;1;3;1;40;120
"434";1;40274;4;2271;1;17;124;0;6;4;1;1;2;1;3;1;40;120
"435";1;40277;1;2612;1;17;116;8000;5;2;1;1;3;1;3;1;48;120
"436";1;40284;1;2643;1;17;182;14000;5;4;1;1;3;1;3;1;40;120
"437";1;40304;4;2253;2;17;143;12900;6;2;1;1;2;1;3;1;50;120
"438";1;40306;3;2644;1;12;149;0;5;4;5;1;2;1;3;1;45;120
"439";1;40306;1;2621;1;12;149;16000;5;2;1;1;4;1;3;1;47;120
"440";1;40308;3;2242;1;17;122;20000;6;4;1;1;2;1;3;1;40;120
"441";1;40310;1;1622;2;17;107;9000;6;4;4;4;2;1;3;1;40;120
"442";1;40312;2;2271;1;17;228;0;5;4;1;4;4;1;3;1;40;120
"443";1;40318;1;2644;1;12;114;9890;5;2;5;2;2;1;4;1;55;120
"444";1;40329;1;2622;2;17;112;19000;1;4;1;4;4;1;3;1;40;120
"445";1;40333;3;2611;2;15;144;10000;6;4;1;4;2;1;3;1;40;120
"446";1;40334;2;2271;1;17;140;0;5;4;1;5;3;0;1;1;50;120
"447";1;40342;2;2253;2;17;205;14000;5;2;1;1;3;1;3;1;45;120
"448";1;40346;1;1321;1;18;152;68000;6;4;3;4;5;1;3;1;50;120
"449";1;40348;1;2612;1;13;154;6149;1;2;1;1;2;1;3;1;50;120
"450";1;40355;2;2271;2;15;119;8000;5;4;1;4;4;1;3;1;40;120
"451";1;40362;2;2271;1;16;256;0;1;4;1;1;5;1;3;1;40;120
"452";1;40364;2;2261;1;17;124;0;5;1;1;2;6;0;1;1;35;120
"453";1;40367;3;2271;1;15;119;0;6;4;1;1;2;1;3;1;40;120
"454";1;40367;1;2271;1;15;119;0;5;4;1;1;4;1;3;1;50;120
"455";1;40370;1;2622;1;9;156;8600;5;1;1;1;3;1;3;1;55;120
"456";1;40372;1;2612;1;7;104;0;5;4;1;4;5;1;3;1;40;120
"457";1;40375;1;2253;1;17;156;0;5;2;1;1;3;1;3;1;50;120
"458";1;40386;2;1212;2;16;110;20000;1;4;3;1;2;1;3;1;58;120
"459";1;40395;3;2253;1;17;109;0;6;2;1;1;2;1;3;1;32;120
"460";1;40405;2;2253;1;17;117;8600;6;3;1;1;2;1;3;1;40;120
"461";1;40406;1;1629;1;17;185;0;5;4;4;4;4;1;3;1;42;120
"462";1;40406;2;2271;2;17;185;0;5;4;1;4;5;1;3;1;40;120
"463";1;40414;1;2271;1;17;241;0;5;4;1;1;3;1;3;1;48;120
"464";1;40418;2;2242;2;16;119;15000;6;2;1;1;2;1;3;1;50;120
"465";1;40420;2;1212;2;17;139;6000;5;4;3;1;3;1;3;1;72;120
"466";16;40007;1;1212;1;18;103;13000;5;4;3;1;4;1;3;16;29;120
"467";16;40008;1;1629;2;17;140;10000;5;4;4;4;4;1;3;16;41;120
"468";16;40011;1;2271;1;16;114;12000;6;4;1;1;2;1;3;16;0;120
"469";16;40014;1;2271;1;17;118;10000;6;4;1;1;2;1;3;16;40;120
"470";16;40015;1;2261;1;17;119;0;5;1;1;1;6;0;1;16;0;120
"471";16;40024;1;2261;1;17;91;0;6;1;1;1;2;1;3;16;40;120
"472";16;40024;3;2261;1;17;91;18000;6;1;1;1;2;1;3;16;40;120
"473";16;40024;4;2261;1;17;91;16000;6;1;1;1;2;1;3;16;40;120
"474";16;40032;1;2644;1;9;115;6020;5;3;5;2;5;1;4;16;36;120
"475";16;40046;1;2644;1;9;90;2150;1;4;5;5;3;0;1;16;3;120
"476";16;40062;3;2271;1;17;170;6000;2;4;1;2;4;1;3;16;28;120
"477";16;40069;1;2252;1;17;129;0;5;4;1;2;6;0;1;16;56;120
"478";16;40074;2;2643;1;9;100;5000;6;1;1;1;4;1;3;16;45;120
"479";16;40074;3;2643;1;9;100;5000;6;1;1;1;3;1;3;16;45;120
"480";16;40082;3;1512;1;18;116;18000;6;4;4;4;3;1;3;16;40;120
"481";16;40094;1;2640;1;17;113;0;1;1;5;2;4;1;3;16;45;120
"482";16;40095;2;1621;2;16;129;10000;5;4;4;1;4;1;3;16;44;120
"483";16;40101;1;1212;1;17;119;0;5;4;3;1;4;1;3;16;40;120
"484";16;40107;1;2611;2;18;151;12000;3;4;1;4;2;1;3;16;35;120
"485";16;40108;3;2643;1;12;87;6880;6;3;1;2;3;2;1;16;59;120
"486";16;40116;1;2261;1;17;88;6000;5;1;1;1;6;2;1;16;32;120
"487";16;40118;3;2271;1;17;95;7000;6;4;1;1;2;2;1;16;40;120
"488";16;40119;1;2643;1;12;68;3010;5;4;1;5;5;0;1;16;49;120
"489";16;40122;1;2252;2;17;96;21428;5;5;1;4;3;1;3;16;37;120
"490";16;40125;1;2271;1;18;103;0;5;4;1;2;3;1;3;16;40;120
"491";16;40129;1;2271;1;16;101;0;6;4;1;5;3;0;1;16;40;120
"492";16;40129;1;2253;1;17;101;21890;5;2;1;1;3;1;3;16;48;120
"493";16;40131;4;2271;1;17;90;10000;6;4;1;1;3;1;3;16;40;120
"494";16;40136;3;2643;1;17;112;0;6;4;1;5;3;0;1;16;36;120
"495";16;40136;4;2271;1;17;112;0;6;4;1;1;2;1;3;16;40;120
"496";16;40144;6;2622;1;9;106;7600;3;1;1;1;3;1;3;16;47;120
"497";16;40151;1;2261;1;17;89;4900;6;1;1;1;2;1;3;16;45;120
"498";16;40151;3;2261;2;17;89;5000;6;1;1;1;2;1;3;16;37;120
"499";16;40156;3;2271;1;17;96;10750;5;4;1;2;3;0;1;16;60;120
"500";16;40158;1;2640;1;17;119;10000;5;4;5;1;2;1;3;16;48;120
"501";16;40162;3;2271;1;17;123;8600;5;4;1;1;2;1;3;16;43;120
"502";16;40163;1;2644;1;9;106;12900;5;4;5;2;2;0;1;16;40;120
"503";16;40181;2;2643;1;17;105;3440;6;4;1;5;5;0;1;16;28;120
"504";16;40184;1;2643;1;5;85;6000;5;4;1;5;5;0;1;16;77;120
"505";16;40189;1;1622;1;17;95;14000;5;4;4;3;6;1;3;16;0;120
"506";16;40189;1;1212;1;18;95;30000;6;4;3;4;3;1;3;16;45;120
"507";16;40205;1;2261;1;17;112;30000;5;1;1;2;2;0;1;16;30;120
"508";16;40210;1;2644;1;9;114;12000;5;4;5;1;4;1;3;16;40;120
"509";16;40212;1;2252;1;17;129;6450;5;2;1;1;5;1;3;16;48;120
"510";16;40214;1;2271;1;17;105;18000;6;4;1;1;2;1;3;16;40;120
"511";16;40221;1;2271;1;18;127;30000;5;4;1;2;4;0;1;16;40;120
"512";16;40225;3;2640;1;17;118;8000;6;4;5;1;2;1;3;16;45;120
"513";16;40227;1;2644;1;9;112;1290;1;4;5;5;6;0;1;16;24;120
"514";16;40231;1;1512;1;12;110;14000;5;4;4;1;5;1;3;16;48;120
"515";16;40239;1;2640;1;12;54;11180;5;1;5;1;3;1;3;16;44;120
"516";16;40244;1;2640;1;9;83;8000;4;4;5;4;3;1;4;16;30;120
"517";16;40260;1;2261;2;17;88;20000;6;4;1;1;2;1;3;16;40;120
"518";16;40260;3;1212;1;17;88;24000;6;4;3;1;2;1;3;16;45;120
"519";16;40261;1;2271;1;18;94;16000;5;4;1;2;3;0;1;16;60;120
"520";16;40261;1;2644;1;11;94;5160;6;4;5;2;2;1;4;16;42;120
"521";16;40295;2;2612;2;17;113;24800;5;4;1;4;3;1;3;16;37;120
"522";16;40295;1;1212;1;17;113;28000;5;4;3;1;3;1;3;16;53;120
"523";16;40296;1;2644;1;9;91;12900;1;2;5;5;2;0;1;16;48;120
"524";16;40298;1;2261;1;17;103;24000;5;4;1;4;5;1;3;16;40;120
"525";16;40303;1;2644;1;11;100;6000;5;4;5;1;4;1;3;16;48;120
"526";16;40308;1;2252;1;17;99;8600;5;4;1;2;4;0;1;16;54;120
"527";16;40310;1;2261;1;17;57;15050;5;1;1;1;4;1;3;16;40;120
"528";16;40311;1;2271;1;17;97;5000;5;2;1;1;4;1;3;16;45;120
"529";16;40317;1;2271;1;18;97;0;5;4;1;1;3;1;3;16;40;120
"530";16;40320;4;1512;2;17;134;6000;6;4;4;1;2;1;3;16;40;120
"531";16;40330;2;2271;1;15;104;3000;6;4;1;2;2;2;1;16;24;120
"532";16;40333;6;2612;2;17;96;2000;6;4;1;4;2;2;1;16;40;120
"533";16;40335;1;1212;2;12;119;12000;2;4;3;1;3;1;3;16;48;120
"534";16;40340;1;2261;1;17;107;15000;5;4;1;4;5;1;3;16;40;120
"535";16;40346;3;1629;1;17;121;12200;6;4;4;4;2;1;3;16;70;120
"536";16;40358;1;2622;1;6;130;0;5;5;1;4;5;1;3;16;40;120
"537";16;40367;1;2640;1;17;130;18000;5;3;5;1;5;1;3;16;45;120
"538";16;40368;1;2271;1;15;116;0;5;4;1;4;4;1;3;16;40;120
"539";16;40389;1;2261;1;17;100;12470;5;1;1;1;5;1;3;16;45;120
"540";16;40396;1;2252;1;17;169;10400;5;3;1;1;5;1;3;16;40;120
"541";16;40397;2;2643;1;5;114;3010;5;4;1;5;3;0;1;16;35;120
"542";16;40401;1;2271;1;17;103;10000;5;4;1;4;3;1;3;16;0;120
"543";16;40402;1;2271;1;17;89;10000;5;4;1;2;3;1;3;16;40;120
"544";15;41012;1;2253;1;16;205;5590;1;2;1;1;3;1;3;15;8;120
"545";15;41015;1;2261;1;17;181;0;1;4;1;4;6;1;3;15;27;120
"546";15;41024;3;2271;1;17;163;0;6;4;1;1;2;1;3;15;40;120
"547";15;41028;1;2271;2;17;266;0;4;4;1;4;5;1;3;15;0;120
"548";15;41037;2;2251;1;17;160;0;6;2;1;1;3;1;3;15;36;120
"549";15;41044;1;1621;1;17;207;0;5;2;4;1;4;1;3;15;0;120
"550";15;41046;3;2272;1;17;173;0;6;4;1;5;2;0;1;15;12;120
"551";15;41047;2;2644;1;12;177;0;5;4;5;2;3;0;1;15;36;120
"552";15;41050;1;1621;1;17;149;0;5;4;4;4;3;1;3;15;48;120
"553";15;41050;3;2251;2;17;149;0;6;2;1;1;2;1;3;15;40;120
"554";15;41055;3;2621;2;12;157;0;5;2;1;1;2;1;4;15;0;120
"555";15;41058;3;2271;1;17;167;0;6;4;1;4;3;1;3;15;60;120
"556";15;41072;1;2242;1;17;196;0;5;1;1;1;4;1;3;15;46;120
"557";15;41072;3;2252;1;16;196;17000;2;4;1;1;4;1;3;15;60;120
"558";15;41072;4;1512;1;17;196;16000;5;4;4;4;3;1;3;15;40;120
"559";15;41077;3;2271;2;17;194;16000;6;4;1;1;3;1;3;15;40;120
"560";15;41080;1;2242;1;17;176;0;5;2;1;1;3;1;3;15;48;120
"561";15;41088;3;2643;1;12;210;3745;6;4;1;5;3;0;1;15;36;120
"562";15;41090;1;2622;1;17;171;10800;5;5;1;4;5;1;3;15;45;120
"563";15;41095;1;2643;1;12;160;8040;5;4;1;1;4;1;3;15;48;120
"564";15;41102;1;2261;1;16;162;0;5;1;1;1;5;1;2;15;48;120
"565";15;41112;3;2271;1;17;185;8000;6;4;1;4;3;1;2;15;42;120
"566";15;41112;1;2261;1;17;185;0;5;4;1;2;5;0;1;15;50;120
"567";15;41112;3;2253;1;17;185;0;6;3;1;1;2;1;2;15;45;120
"568";15;41118;2;2612;2;12;191;5934;5;2;1;1;4;1;3;15;45;120
"569";15;41125;3;2643;1;13;183;0;6;4;1;1;2;1;3;15;40;120
"570";15;41136;1;2253;1;17;177;0;5;2;1;1;3;1;3;15;45;120
"571";15;41136;2;2271;2;17;177;0;5;2;1;1;3;1;3;15;48;120
"572";15;41141;1;1621;1;17;197;0;1;2;4;1;3;1;3;15;40;120
"573";15;41155;3;2253;2;17;194;0;6;2;1;1;2;1;2;15;48;120
"574";15;41158;3;2253;2;17;186;0;6;2;1;1;3;1;3;15;40;120
"575";15;41166;3;2253;2;17;167;0;6;2;1;1;3;1;3;15;40;120
"576";15;41190;1;2622;1;17;212;0;5;4;1;4;4;1;3;15;40;120
"577";15;41191;6;2271;1;17;197;0;5;2;1;1;3;1;3;15;40;120
"578";15;41193;1;2253;1;17;285;0;5;2;1;1;5;1;3;15;40;120
"579";15;41196;1;2261;1;17;154;0;5;1;1;2;5;0;1;15;48;120
"580";15;41202;2;2271;1;17;227;0;1;4;1;1;4;1;3;15;48;120
"581";15;41207;1;2271;1;17;199;0;1;4;1;1;3;1;3;15;40;120
"582";15;41217;1;1512;1;17;553;0;5;4;4;1;4;1;3;15;60;120
"583";15;41220;2;1321;1;17;156;0;6;4;3;1;3;1;3;15;48;120
"584";15;41221;1;2643;1;17;244;0;1;4;1;4;4;1;3;15;24;120
"585";15;41221;2;1512;2;12;244;0;1;4;4;1;4;1;3;15;45;120
"586";15;41227;1;2261;1;17;219;0;1;1;1;1;4;1;3;15;45;120
"587";15;41243;1;2622;1;9;155;0;5;1;1;1;5;1;3;15;48;120
"588";15;41247;2;2272;2;17;181;0;5;4;1;1;2;1;3;15;40;120
"589";15;41252;4;2253;1;17;161;10000;6;2;1;1;2;1;3;15;40;120
"590";15;41273;1;2271;1;17;231;0;5;4;1;1;4;1;3;15;60;120
"591";15;41273;1;2253;1;17;231;0;5;2;1;1;3;1;3;15;40;120
"592";15;41277;3;1212;1;17;195;11000;5;4;3;2;4;2;1;15;40;120
"593";15;41288;2;2271;1;17;249;0;6;4;1;1;2;1;3;15;40;120
"594";15;41305;3;2612;1;12;233;0;6;4;1;1;3;1;4;15;54;120
"595";15;41311;1;2272;1;17;173;0;5;4;1;1;4;1;3;15;50;120
"596";15;41311;1;2253;1;16;173;0;5;2;1;1;3;1;3;15;60;120
"597";15;41323;1;2252;1;17;233;0;1;2;1;1;3;1;3;15;48;120
"598";15;41324;5;2261;1;17;198;0;5;1;1;1;2;1;2;15;48;120
"599";15;41329;1;2643;1;12;215;0;5;4;1;1;4;1;3;15;51;120
"600";15;41334;1;1212;1;17;182;0;5;4;3;1;5;1;3;15;51;120
"601";15;41334;3;2242;1;17;182;0;6;2;1;1;2;1;3;15;48;120
"602";15;41338;2;2251;2;17;449;11500;5;2;1;1;3;1;3;15;45;120
"603";15;41345;3;2271;2;17;238;0;6;4;1;1;3;1;3;15;48;120
"604";15;41348;1;2261;1;17;217;3000;5;1;1;5;6;0;1;15;20;120
"605";15;41370;1;2253;1;17;198;0;6;4;1;2;3;0;1;15;60;120
"606";15;41384;1;2253;1;16;150;0;5;2;1;1;5;1;3;15;50;120
"607";15;41384;1;1212;1;17;150;0;5;4;3;1;4;2;1;15;48;120
"608";15;41395;2;2644;1;12;297;0;6;4;5;1;5;1;3;15;48;120
"609";15;41404;3;2271;1;15;166;0;5;4;1;1;3;1;3;15;36;120
"610";15;41406;1;1212;1;17;194;0;5;2;3;1;3;1;3;15;60;120
"611";15;41408;6;2643;1;9;190;0;6;4;1;2;4;0;1;15;48;120
"612";15;41408;1;1212;2;17;190;0;6;4;3;1;3;1;3;15;40;120
"613";15;41411;1;2271;1;17;152;0;5;4;1;1;4;1;3;15;40;120
"614";5;40013;9;2643;1;17;129;8600;1;4;1;5;3;0;1;5;18;120
"615";5;40021;1;2611;1;17;105;9000;5;4;1;4;4;1;3;5;25;120
"616";5;40023;1;1622;1;16;259;20000;1;4;4;4;4;1;3;5;0;120
"617";5;40029;1;2612;1;12;112;13000;5;2;1;1;5;1;3;5;0;120
"618";5;40035;1;2623;1;15;128;24000;5;2;1;1;4;1;3;5;32;120
"619";5;40035;1;2644;1;16;128;8600;5;4;5;5;5;1;4;5;0;120
"620";5;40036;1;2242;1;17;102;0;5;2;1;1;3;1;3;5;40;120
"621";5;40036;1;2271;1;17;102;0;5;4;1;1;4;1;3;5;36;120
"622";5;40050;1;2262;1;17;225;40000;5;5;1;4;6;1;3;5;0;120
"623";5;40060;4;2252;1;16;107;0;6;2;1;1;3;1;3;5;48;120
"624";5;40060;1;2622;1;9;107;6020;4;4;1;1;5;1;3;5;40;120
"625";5;40064;4;2251;2;16;62;8600;6;2;1;1;2;1;3;5;40;120
"626";5;40068;1;2643;1;8;100;6450;5;4;1;2;5;0;1;5;48;120
"627";5;40074;1;2621;1;11;122;9890;5;2;1;1;5;1;3;5;48;120
"628";5;40076;1;2271;1;16;115;0;5;2;1;1;3;1;3;5;47;120
"629";5;40079;1;1622;1;16;112;14000;3;1;4;1;3;1;3;5;47;120
"630";5;40079;2;2242;1;16;112;22000;6;2;1;1;2;1;3;5;47;120
"631";5;40085;2;2253;2;16;106;10750;6;2;1;1;3;1;3;5;47;120
"632";5;40085;3;2271;1;16;106;12900;6;2;1;1;3;1;3;5;47;120
"633";5;40085;4;2271;1;17;106;12900;6;2;1;1;3;1;3;5;47;120
"634";5;40098;3;2621;1;16;111;24000;6;1;1;1;2;1;3;5;50;120
"635";5;40099;1;2242;1;17;191;25000;6;2;1;1;3;1;3;5;50;120
"636";5;40099;2;2242;1;17;191;35000;6;2;1;1;3;1;5;5;40;120
"637";5;40100;1;2242;1;17;101;14000;5;4;1;2;3;0;1;5;48;120
"638";5;40101;3;2253;1;17;115;23000;6;2;1;1;2;1;3;5;50;120
"639";5;40103;1;2644;1;9;147;9000;5;4;5;5;2;0;1;5;56;120
"640";5;40104;1;2242;1;16;84;0;5;2;1;1;3;1;3;5;50;120
"641";5;40111;3;2242;1;17;134;3300;6;2;1;1;2;1;3;5;40;120
"642";5;40111;1;2252;1;17;134;0;1;2;1;1;4;1;3;5;47;120
"643";5;40114;2;2241;1;17;103;3225;6;2;1;1;4;1;3;5;48;120
"644";5;40116;1;2253;1;17;225;0;5;2;1;1;4;1;3;5;50;120
"645";5;40123;1;2644;1;12;58;8600;6;4;5;1;2;1;3;5;78;120
"646";5;40124;1;2643;1;16;115;7750;5;4;1;1;3;1;3;5;68;120
"647";5;40125;3;2271;1;17;193;0;6;4;1;2;3;0;1;5;35;120
"648";5;40133;1;2261;1;18;103;35000;5;1;1;1;4;1;3;5;65;120
"649";5;40143;1;1322;1;16;134;0;6;4;3;1;2;1;3;5;47;120
"650";5;40145;1;2271;2;16;119;8000;6;4;1;4;4;1;3;5;40;120
"651";5;40145;1;2242;1;17;119;19530;1;2;1;1;3;1;3;5;47;120
"652";5;40148;1;2242;1;17;139;23500;5;2;1;1;2;1;3;5;48;120
"653";5;40148;2;2271;2;17;139;19000;5;4;1;1;3;1;3;5;48;120
"654";5;40161;2;2253;1;17;136;10750;6;2;1;1;2;1;3;5;48;120
"655";5;40164;3;2252;1;15;198;30500;6;2;1;1;2;1;3;5;60;120
"656";5;40169;3;2612;2;17;137;6000;6;4;1;1;2;1;3;5;48;120
"657";5;40170;2;2241;1;17;134;13900;5;3;1;1;3;1;3;5;48;120
"658";5;40172;1;2261;1;18;111;0;5;7;1;0;6;1;4;5;0;120
"659";5;40178;2;2271;1;16;103;22000;6;4;1;4;3;1;3;5;50;120
"660";5;40178;3;2242;1;16;103;20000;6;4;1;1;2;1;3;5;50;120
"661";5;40179;3;2253;1;17;134;12900;6;2;1;1;4;1;3;5;52;120
"662";5;40180;1;2253;1;15;144;12900;5;2;1;1;3;1;3;5;42;120
"663";5;40185;1;2261;1;17;105;15000;5;4;1;2;5;0;1;5;25;120
"664";5;40190;1;2261;1;18;171;18000;5;4;1;2;6;0;1;5;35;120
"665";5;40193;1;2271;1;16;108;20000;6;4;1;1;2;1;3;5;56;120
"666";5;40205;1;2254;1;16;119;9460;5;2;1;1;5;1;3;5;48;120
